Date,Time,Depth,ODO_Conc,ODO_PC,Salinity,SpCond,Temp
1/1/2013,0:00,1.478,13.6,101.2,0.81,1.624,2.88
1/1/2013,0:15,1.474,13.58,101.2,0.81,1.623,2.91
1/1/2013,0:30,1.475,13.54,100.9,0.81,1.623,2.91
1/1/2013,0:45,1.475,13.55,101,0.81,1.623,2.95
1/1/2013,1:00,1.476,13.55,101.2,0.81,1.622,3
1/1/2013,1:15,1.476,13.44,100.4,0.81,1.622,3.01
1/1/2013,1:30,1.475,13.39,100.1,0.81,1.622,3.01
1/1/2013,1:45,1.475,13.4,100,0.81,1.623,2.99
1/1/2013,2:00,1.475,13.4,100,0.81,1.622,2.96
1/1/2013,2:15,1.473,13.56,101.1,0.81,1.623,2.93
1/1/2013,2:30,1.475,13.53,100.8,0.81,1.622,2.9
1/1/2013,2:45,1.475,13.4,99.8,0.81,1.621,2.89
1/1/2013,3:00,1.475,13.4,99.8,0.81,1.621,2.88
1/1/2013,3:15,1.474,13.38,99.6,0.81,1.621,2.87
1/1/2013,3:30,1.474,13.37,99.5,0.81,1.621,2.87
1/1/2013,3:45,1.472,13.33,99.2,0.81,1.621,2.86
1/1/2013,4:00,1.474,13.31,99,0.81,1.621,2.84
1/1/2013,4:15,1.473,13.33,99.1,0.81,1.621,2.83
1/1/2013,4:30,1.472,13.37,99.4,0.81,1.621,2.84
1/1/2013,4:45,1.473,13.34,99.3,0.81,1.621,2.85
1/1/2013,5:00,1.472,13.34,99.3,0.81,1.621,2.88
1/1/2013,5:15,1.472,13.33,99.3,0.81,1.622,2.9
1/1/2013,5:30,1.47,13.28,98.9,0.81,1.622,2.91
1/1/2013,5:45,1.471,13.4,99.9,0.81,1.621,2.92
1/1/2013,6:00,1.472,13.37,99.8,0.81,1.621,2.96
1/1/2013,6:15,1.471,13.3,99.3,0.81,1.622,3
1/1/2013,6:30,1.471,13.32,99.4,0.81,1.623,2.96
1/1/2013,6:45,1.471,13.34,99.4,0.81,1.623,2.93
1/1/2013,7:00,1.471,13.35,99.5,0.81,1.623,2.92
1/1/2013,7:15,1.47,13.24,98.7,0.81,1.622,2.93
1/1/2013,7:30,1.47,13.18,98.3,0.81,1.622,2.94
1/1/2013,7:45,1.47,13.12,97.9,0.81,1.621,2.95
1/1/2013,8:00,1.471,13.14,98.1,0.81,1.62,2.96
1/1/2013,8:15,1.47,13.15,98.2,0.81,1.621,2.98
1/1/2013,8:30,1.47,13.08,97.7,0.81,1.621,2.98
1/1/2013,8:45,1.47,13.03,97.3,0.81,1.621,3
1/1/2013,9:00,1.47,13.12,98,0.81,1.621,3.02
1/1/2013,9:15,1.468,13.29,99.4,0.81,1.619,3.05
1/1/2013,9:30,1.468,13.26,99.2,0.81,1.616,3.08
1/1/2013,9:45,1.47,13.2,98.8,0.81,1.617,3.07
1/1/2013,10:00,1.468,13.04,97.6,0.81,1.616,3.07
1/1/2013,10:15,1.467,12.97,97.1,0.81,1.616,3.08
1/1/2013,10:30,1.468,13.07,97.9,0.81,1.616,3.1
1/1/2013,10:45,1.466,13.14,98.5,0.81,1.616,3.11
1/1/2013,11:00,1.468,13.33,99.8,0.81,1.616,3.11
1/1/2013,11:15,1.466,13.26,99.6,0.81,1.622,3.21
1/1/2013,11:30,1.466,13.22,99.3,0.81,1.624,3.2
1/1/2013,11:45,1.466,13.33,100.2,0.81,1.623,3.25
1/1/2013,12:00,1.466,13.37,100.7,0.81,1.623,3.33
1/1/2013,12:15,1.465,13.41,101.2,0.81,1.623,3.37
1/1/2013,12:30,1.466,13.57,102.5,0.81,1.623,3.42
1/1/2013,12:45,1.467,13.56,102.5,0.81,1.624,3.44
1/1/2013,13:00,1.465,13.44,101.7,0.81,1.623,3.48
1/1/2013,13:15,1.464,13.63,103.2,0.81,1.623,3.51
1/1/2013,13:30,1.466,13.59,103,0.81,1.623,3.55
1/1/2013,13:45,1.466,13.59,103.1,0.81,1.623,3.59
1/1/2013,14:00,1.469,13.46,102.2,0.81,1.623,3.63
1/1/2013,14:15,1.466,13.55,103,0.81,1.623,3.66
1/1/2013,14:30,1.465,13.58,103.3,0.81,1.623,3.68
1/1/2013,14:45,1.464,13.56,103.2,0.81,1.623,3.68
1/1/2013,15:00,1.464,13.57,103.2,0.81,1.623,3.69
1/1/2013,15:15,1.464,13.54,103,0.81,1.623,3.7
1/1/2013,15:30,1.465,13.74,104.6,0.81,1.623,3.7
1/1/2013,15:45,1.464,13.75,104.7,0.81,1.623,3.71
1/1/2013,16:00,1.464,13.73,104.5,0.81,1.623,3.72
1/1/2013,16:15,1.464,13.75,104.7,0.81,1.623,3.72
1/1/2013,16:30,1.464,13.81,105.2,0.81,1.623,3.73
1/1/2013,16:45,1.464,13.56,103.3,0.81,1.623,3.74
1/1/2013,17:00,1.464,13.59,103.5,0.81,1.623,3.74
1/1/2013,17:15,1.463,13.57,103.4,0.81,1.623,3.75
1/1/2013,17:30,1.463,13.52,102.9,0.81,1.624,3.72
1/1/2013,17:45,1.463,13.52,102.8,0.81,1.624,3.68
1/1/2013,18:00,1.462,13.54,103.1,0.81,1.624,3.72
1/1/2013,18:15,1.462,13.63,103.8,0.82,1.624,3.72
1/1/2013,18:30,1.462,13.68,104.2,0.82,1.624,3.74
1/1/2013,18:45,1.462,13.55,103.2,0.82,1.624,3.75
1/1/2013,19:00,1.461,13.61,103.6,0.82,1.624,3.7
1/1/2013,19:15,1.461,13.69,104.1,0.81,1.624,3.68
1/1/2013,19:30,1.46,13.5,102.8,0.82,1.624,3.75
1/1/2013,19:45,1.46,13.58,103.4,0.82,1.624,3.73
1/1/2013,20:00,1.46,13.65,103.8,0.82,1.625,3.68
1/1/2013,20:15,1.459,13.56,103.1,0.82,1.625,3.66
1/1/2013,20:30,1.46,13.48,102.4,0.82,1.625,3.64
1/1/2013,20:45,1.458,13.7,104.1,0.82,1.625,3.64
1/1/2013,21:00,1.458,13.71,104.2,0.82,1.624,3.64
1/1/2013,21:15,1.456,13.67,103.9,0.81,1.624,3.64
1/1/2013,21:30,1.456,13.64,103.7,0.81,1.621,3.66
1/1/2013,21:45,1.456,13.69,104.1,0.81,1.621,3.69
1/1/2013,22:00,1.455,13.64,103.8,0.81,1.616,3.69
1/1/2013,22:15,1.455,13.7,104.2,0.81,1.61,3.69
1/1/2013,22:30,1.454,13.68,104.2,0.81,1.607,3.74
1/1/2013,22:45,1.456,13.68,104.4,0.8,1.604,3.78
1/1/2013,23:00,1.454,13.63,104.1,0.8,1.603,3.83
1/1/2013,23:15,1.454,13.57,103.7,0.8,1.604,3.84
1/1/2013,23:30,1.455,13.5,103.1,0.8,1.604,3.84
1/1/2013,23:45,1.453,13.47,102.8,0.8,1.604,3.82
1/2/2013,0:00,1.449,13.48,102.8,0.8,1.602,3.79
1/2/2013,0:15,1.451,13.41,102.2,0.8,1.602,3.78
1/2/2013,0:30,1.453,13.44,102.5,0.8,1.605,3.76
1/2/2013,0:45,1.452,13.33,101.6,0.81,1.606,3.76
1/2/2013,1:00,1.45,13.37,101.9,0.81,1.607,3.76
1/2/2013,1:15,1.452,13.3,101.3,0.81,1.609,3.75
1/2/2013,1:30,1.456,13.32,101.5,0.81,1.609,3.73
1/2/2013,1:45,1.456,13.22,100.6,0.81,1.609,3.72
1/2/2013,2:00,1.456,13.19,100.4,0.81,1.606,3.71
1/2/2013,2:15,1.454,13.33,101.4,0.8,1.603,3.69
1/2/2013,2:30,1.454,13.28,101,0.8,1.599,3.68
1/2/2013,2:45,1.454,13.35,101.2,0.8,1.592,3.56
1/2/2013,3:00,1.454,13.3,100.8,0.8,1.603,3.56
1/2/2013,3:15,1.455,13.33,101,0.81,1.607,3.53
1/2/2013,3:30,1.457,13.3,100.7,0.81,1.608,3.52
1/2/2013,3:45,1.452,13.26,100.4,0.81,1.61,3.53
1/2/2013,4:00,1.453,13.24,100.2,0.81,1.61,3.5
1/2/2013,4:15,1.449,13.17,99.7,0.8,1.596,3.48
1/2/2013,4:30,1.451,13.06,98.8,0.8,1.591,3.48
1/2/2013,4:45,1.453,13.04,98.6,0.79,1.585,3.46
1/2/2013,5:00,1.453,13.09,98.8,0.79,1.581,3.41
1/2/2013,5:15,1.453,13.12,99,0.79,1.58,3.39
1/2/2013,5:30,1.454,13.07,98.6,0.79,1.582,3.37
1/2/2013,5:45,1.453,13.09,98.7,0.79,1.582,3.35
1/2/2013,6:00,1.452,13.07,98.5,0.79,1.583,3.32
1/2/2013,6:15,1.453,13.05,98.2,0.79,1.584,3.3
1/2/2013,6:30,1.451,12.97,97.6,0.79,1.584,3.27
1/2/2013,6:45,1.452,13.07,98.2,0.79,1.584,3.22
1/2/2013,7:00,1.448,13.07,98.1,0.79,1.585,3.18
1/2/2013,7:15,1.449,13.12,98.4,0.8,1.591,3.19
1/2/2013,7:30,1.449,13.12,98.5,0.8,1.593,3.2
1/2/2013,7:45,1.446,13,98.1,0.8,1.59,3.38
